"iDate" "sCrop" "sCropCult" "sCropNum" "sCultivar" "cCycleEndType" "sLastHarvest" "sLastSowing" "sManagement" "sStubleWeight" "sIrrigationNumber" "sDailyRateNfromLeave" "sAccumulatedAboveGroundDryMatter" "sAccumulatedGrainDryMatter" "sAccumulatedLeafDryMatter" "sAccumulatedStemDryMatter" "sAccumulatedVegetativeDryMatter" "sDailyRateHIincrease" "sDryMatterAtBeginningSeedGrowth" "sHarvestIndex" "sTranslocatableBiomass" "sDecreaseLAIperBD" "sLAI" "sLAIforEvapotranspiration" "sMainstemNodeNumber" "sPlantdensity" "sPlantLeafArea" "sBiologicalDay" "sBiologicalDaysSinceSowing" "sDurationStage" "sGrowthStage" "sGrowthStageNumber" "sThermalUnit" "sVernalization" "sRootFrontDepth" "sFloodDuration" "sDaysSinceStage2evaporation" "sWater.1" "sWater.10" "sWater.2" "sWater.3" "sWater.4" "sWater.5" "sWater.6" "sWater.7" "sWater.8" "sWater.9" "sSnow" "iPr" "iRSDS" "iTASMax" "iTASMin" "pFloodLengthDeath" "pDailyRateHIincreaseCriticalPoint1" "pDailyRateHIincreaseCriticalPoint2" "pDailyRateHIincreaseCriticalPoint3" "pDailyRateHIincreaseCriticalPoint4" "pFractionCropMassTranslocatable" "pFractionDMtoLeavesPhase1A" "pFractionDMtoLeavesPhase1B" "pFractionDMtoLeavesPhase2" "pGrainConversionCoefficient" "pInflexionPointLeafAllocationAB" "pPotentialDailyRateHIincrease" "pStemMinimumNconcentration" "pKPAR" "pRadEffiencyOptimal" "pTbaseRUE" "pTopt1RUE" "pTopt2RUE" "pTstopRUE" "pcoefPlantLeafNumberNode" "pExpPlantLeafNumberNode" "pFreezeFracLeafDestruction" "pFreezeThresholdTemp" "pHeatFracLeafDestruction" "pHeatThresholdTemp" "pPhyllochron" "pSpecificLeafArea" "pSpecLeafNGreenLeaf" "pSpecLeafNSenescenceLeaf" "pCriticalPhotoPeriod" "pPhotoperiodFunction" "pPhotoPeriodSensitivity" "pTbasedev" "pTbaseVernalization" "pTopt1dev" "pTopt1Vernalization" "pTopt2dev" "pTopt2Vernalization" "pTstopdev" "pTstopVernalization" "pVDSAT" "pVernalizationSensitivity" "pMaxDepthWaterExtraction" "pPotentialRootGrowth" "pCoefWaterStressGrowthToDevelopment" "pThresholdWaterStressGrowth" "pThresholdWaterStressLeafArea" "pTranspirationEfficiencyLinkedToCO2" "cIrrigationWater" "cEndCropCycle" "cDailyDryMatterforLeavesAndStems" "cDailyPortionDMtranslocated" "cDailySeedWeightIncrease" "cDailyStemWeightIncrease" "cEffectOfHeatOnDHI" "cFractionDMtoLeaves" "sDailyLeafWeightIncrease" "cCoefTemperatureRUE" "cDryMatterProduction" "cRUE" "cDecreaseLAI" "cFrost" "cGrowthLAI" "cHeat" "cCoefDrySoilSurface" "cCoefPhotoPeriod" "cCoefTemp" "cCoefVernalization" "cCrownTemp" "cDailyVernalization" "cDeltaBiologicalDay" "cDeltaThermalUnit" "cPhenoFunction" "cPhotoDuration" "cTemp" "cCoefWaterstressDevelopment" "cCoefWaterstressGrowth" "cCoefWaterstressLeafArea" "cCoefWaterStressSaturation" "cAvailableWaterInRootZone" "cFTSWrootZone" "cActualSoilEvaporation" "cDownwardWaterFlux.1" "cDownwardWaterFlux.10" "cDownwardWaterFlux.2" "cDownwardWaterFlux.3" "cDownwardWaterFlux.4" "cDownwardWaterFlux.5" "cDownwardWaterFlux.6" "cDownwardWaterFlux.7" "cDownwardWaterFlux.8" "cDownwardWaterFlux.9" "cDrain" "cPET" "cPotentialSoilEvaporation" "cRunoff" "cSoilEvaporation" "cTranspiration" "cPAR" "cPrCorrected" "cSnowMelt" "case"
2008-02-04 "WHEAT" "WHEAT.Ble_Dur_1" 3 "Ble_Dur_1" "not yet" 383 410 "ROTATION_BLE" 0.01 0 0 310.481494325786 0 141.46902131097 169.012473014816 310.481494325786 0.00413975325767714 310.481494325786 0 68.3059287516729 0 4543.8585977038 4573.19494987988 156.711809201118 280 307435.709913765 0.176641036376759 6.17664103637676 5 "leafDevelopment" 2 169.857628500361 67.84375 200 0 6 1.75798248936802 0 11.2458882419966 332.489759409511 0 0 0 0 0 0 0 0.12 13.98 15.23 1.36 20 0 600 1200 3200 0.22 0.6 0.3 0.1 1 160 0.008 0.0051 0.65 2.2 0 15 22 35 1 2.5 0.01 -5 0.1 30 118 0.02 1.8 0.4 14 "fComputeCoefPhotoperiodWheat" 0.17 0 -1 27.5 0 27.5 8 40 12 50 0.002 1000 30 0.4 0.3 0.5 5.8 0 NA 0 0 0 0 1 0.3 0 0.553 -2.03326994033217 -0.30300279272952 0 0 -29.3363521760789 0 1 0 0.301636363636364 1 8.295 0.92625 0 0 NA 11.3314396608847 8.295 1.49962281529821 -0.249057038245537 -0.149434222947322 1 68.9311176453694 -0.0747171114736611 0.320062226489181 NA NA NA NA NA NA NA NA NA NA 0 1.599556479444 1.49967003629734 0 NA 0 6.7104 0.12 0 "sim1"
2008-02-05 "WHEAT" "WHEAT.Ble_Dur_1" 3 "Ble_Dur_1" "not yet" 383 410 "ROTATION_BLE" 0.01 0 0 310.481494325786 0 141.46902131097 169.012473014816 310.481494325786 0.00413975325767714 310.481494325786 0 68.3059287516729 0 4499.39119108235 4543.8585977038 158.151280629087 280 314544.273102748 0.176641036376759 6.17664103637676 5 "leafDevelopment" 2 169.857628500361 68.295 200 0 7 2.22358774255762 0 11.1459553955786 332.489759409511 0 0 0 0 0 0 0 0.66 13.21 15.21 5.18 20 0 600 1200 3200 0.22 0.6 0.3 0.1 1 160 0.008 0.0051 0.65 2.2 0 15 22 35 1 2.5 0.01 -5 0.1 30 118 0.02 1.8 0.4 14 "fComputeCoefPhotoperiodWheat" 0.17 0 -1 27.5 0 27.5 8 40 12 50 0.002 1000 30 0.4 0.3 0.5 5.8 0 NA 0 0 0 0 1 0.3 0 0.679666666666667 -3.53031451744178 -0.556761688973281 0 0 -44.467406621447 0 1 0 0.370727272727273 1 10.195 0.45125 0 0 NA 11.360780848313 10.195 1.54893977144945 -0.372349428623622 -0.223409657174173 1 66.5628343938535 -0.111704828587086 0.294327593228359 NA NA NA NA NA NA NA NA NA NA 0 1.570690984082 1.49967003629734 0 NA 0 6.3408 0.66 0 "sim1"
2008-02-06 "WHEAT" "WHEAT.Ble_Dur_1" 3 "Ble_Dur_1" "not yet" 383 410 "ROTATION_BLE" 0.01 0 0 310.481494325786 0 141.46902131097 169.012473014816 310.481494325786 0.00413975325767714 310.481494325786 0 68.3059287516729 0 4497.39643991577 4499.39119108235 159.590752057056 280 321750.553932397 0.176641036376759 6.17664103637676 5 "leafDevelopment" 2 169.857628500361 69.13125 200 0 8 2.05963429842309 0 11.1459553955786 332.489759409511 0 0 0 0 0 0 0 0.11 14.7 15.49 1.82 20 0 600 1200 3200 0.22 0.6 0.3 0.1 1 160 0.008 0.0051 0.65 2.2 0 15 22 35 1 2.5 0.01 -5 0.1 30 118 0.02 1.8 0.4 14 "fComputeCoefPhotoperiodWheat" 0.17 0 -1 27.5 0 27.5 8 40 12 50 0.002 1000 30 0.4 0.3 0.5 5.8 0 NA 0 0 0 0 1 0.3 0 0.577 -0.147579260384542 -0.0209154280590338 0 0 -1.99475116658574 0 1 0 0.314727272727273 1 8.655 0.83625 0 0 NA 11.390469431384 8.655 1.4065906500895 -0.0164766252237543 -0.0098859751342526 1 64.0392776661275 -0.0049429875671263 0.27395344413453 NA NA NA NA NA NA NA NA NA NA 0 1.69672065486 1.49967003629734 0 NA 0 7.056 0.11 0 "sim1"
2008-02-07 "WHEAT" "WHEAT.Ble_Dur_1" 3 "Ble_Dur_1" "not yet" 383 410 "ROTATION_BLE" 0.01 0 0 310.481494325786 0 141.46902131097 169.012473014816 310.481494325786 0.00413975325767714 310.481494325786 0 68.3059287516729 0 4478.43892270698 4497.39643991577 161.030223485025 280 329054.99610475 0.176641036376759 6.17664103637676 5 "leafDevelopment" 2 169.857628500361 69.63 200 0 9 1.93233159836357 0 11.1459553955786 332.489759409511 0 0 0 0 0 0 0 0.13 14.85 15.13 4.88 20 0 600 1200 3200 0.22 0.6 0.3 0.1 1 160 0.008 0.0051 0.65 2.2 0 15 22 35 1 2.5 0.01 -5 0.1 30 118 0.02 1.8 0.4 14 "fComputeCoefPhotoperiodWheat" 0.17 0 -1 27.5 0 27.5 8 40 12 50 0.002 1000 30 0.4 0.3 0.5 5.8 0 NA 0 0 0 0 1 0.3 0 0.667 -1.61585106089264 -0.226690665108396 0 0 -18.9575172087929 0 1 0 0.363818181818182 1 10.005 0.49875 0 0 NA 11.4204929725834 10.005 1.46179382993278 -0.154484574831945 -0.0926907448991668 1 64.0392776661275 -0.0463453724495834 0.257302700059519 NA NA NA NA NA NA NA NA NA NA 0 1.75831034445 1.49967003629734 0 NA 0 7.128 0.13 0 "sim1"
2008-02-08 "WHEAT" "WHEAT.Ble_Dur_1" 3 "Ble_Dur_1" "not yet" 383 410 "ROTATION_BLE" 0.01 0 0 310.481494325786 0 141.46902131097 169.012473014816 310.481494325786 0.00413975325767714 310.481494325786 0 68.3059287516729 0 4445.89823734921 4478.43892270698 162.469694912995 280 336458.041325234 0.176641036376759 6.17664103637676 5 "leafDevelopment" 2 169.857628500361 70.2525 200 0 10 1.68896865384861 0 11.1459553955786 332.489759409511 0 0 0 0 0 0 0 0 15.25 16.58 2.44 20 0 600 1200 3200 0.22 0.6 0.3 0.1 1 160 0.008 0.0051 0.65 2.2 0 15 22 35 1 2.5 0.01 -5 0.1 30 118 0.02 1.8 0.4 14 "fComputeCoefPhotoperiodWheat" 0.17 0 -1 27.5 0 27.5 8 40 12 50 0.002 1000 30 0.4 0.3 0.5 5.8 0 NA 0 0 0 0 1 0.3 0 0.634 -2.67134531582178 -0.364937884675107 0 0 -32.5406853577686 0 1 0 0.345818181818182 1 9.51 0.6225 0 0 NA 11.4508392670453 9.51 1.50465669190568 -0.2616417297642 -0.15698503785852 1 64.0392776661275 -0.0784925189292601 0.243362944514961 NA NA NA NA NA NA NA NA NA NA 0 1.8008907939 1.49967003629734 0 NA 0 7.32 0 0 "sim1"
2008-02-09 "WHEAT" "WHEAT.Ble_Dur_1" 3 "Ble_Dur_1" "not yet" 383 410 "ROTATION_BLE" 0.01 0 0 310.481494325786 0 141.46902131097 169.012473014816 310.481494325786 0.00413975325767714 310.481494325786 0 68.3059287516729 0 4387.10379416122 4445.89823734921 163.909166340964 280 343960.129329375 0.176641036376759 6.17664103637676 5 "leafDevelopment" 2 169.857628500361 71.2525 200 0 11 1.52527805769402 0 11.0881762254033 332.489759409511 0 0 0 0 0 0 0 0.01 15.24 11.86 0.27 20 0 600 1200 3200 0.22 0.6 0.3 0.1 1 160 0.008 0.0051 0.65 2.2 0 15 22 35 1 2.5 0.01 -5 0.1 30 118 0.02 1.8 0.4 14 "fComputeCoefPhotoperiodWheat" 0.17 0 -1 27.5 0 27.5 8 40 12 50 0.002 1000 30 0.4 0.3 0.5 5.8 0 NA 0 0 0 0 1 0.3 0 0.404333333333333 -3.0355212465215 -0.414960800322821 0 0 -58.7944431879812 0 1 0 0.220545454545455 1 6.065 1 0 0 NA 11.4814963489621 6.065 1.58659707726425 -0.466492693160632 -0.279895615896379 1 64.0392776661275 -0.13994780794819 0.231469766329959 NA NA NA NA NA NA NA NA NA NA 0 1.632919816704 1.49967003629734 0 NA 0 7.3152 0.01 0 "sim1"
2008-02-10 "WHEAT" "WHEAT.Ble_Dur_1" 3 "Ble_Dur_1" "not yet" 383 410 "ROTATION_BLE" 0.01 0 0 310.481494325786 0 141.46902131097 169.012473014816 310.481494325786 0.00413975325767714 310.481494325786 0 68.3059287516729 0 4307.27158468374 4387.10379416122 165.348637768933 280 351561.697908924 0.176641036376759 6.17664103637676 5 "leafDevelopment" 2 169.857628500361 72.2525 200 0 12 1.40069464038582 0 10.9915930675371 332.489759409511 0 0 0 0 0 0 0 0 15.67 13.32 -1.43 20 0 600 1200 3200 0.22 0.6 0.3 0.1 1 160 0.008 0.0051 0.65 2.2 0 15 22 35 1 2.5 0.01 -5 0.1 30 118 0.02 1.8 0.4 14 "fComputeCoefPhotoperiodWheat" 0.17 0 -1 27.5 0 27.5 8 40 12 50 0.002 1000 30 0.4 0.3 0.5 5.8 0 NA 0 0 0 0 1 0.3 0 0.396333333333333 -4.09976689328901 -0.545065796278586 0 0 -79.8322094774845 0 1 0 0.216181818181818 1 5.945 1 0 0 NA 11.5124524969475 5.945 1.65004929869803 -0.625123246745072 -0.375073948047043 1 62.5802077122038 -0.187536974023521 0.22116657517437 NA NA NA NA NA NA NA NA NA NA 0 1.68807767106 1.49967003629734 0 NA 0 7.5216 0 0 "sim1"
2008-02-11 "WHEAT" "WHEAT.Ble_Dur_1" 3 "Ble_Dur_1" "not yet" 383 410 "ROTATION_BLE" 0.01 0 0 310.481494325786 0 141.46902131097 169.012473014816 310.481494325786 0.00413975325767714 310.481494325786 0 68.3059287516729 0 4208.31359612547 4307.27158468374 166.788109196902 280 359263.182937405 0.176641036376759 6.17664103637676 5 "leafDevelopment" 2 169.857628500361 73.2525 200 0 13 1.31348624827007 0 10.8666736424172 332.489759409511 0 0 0 0 0 0 0 0 16 15.64 -2.43 20 0 600 1200 3200 0.22 0.6 0.3 0.1 1 160 0.008 0.0051 0.65 2.2 0 15 22 35 1 2.5 0.01 -5 0.1 30 118 0.02 1.8 0.4 14 "fComputeCoefPhotoperiodWheat" 0.17 0 -1 27.5 0 27.5 8 40 12 50 0.002 1000 30 0.4 0.3 0.5 5.8 0 NA 0 0 0 0 1 0.3 0 0.440333333333333 -5.69026596144951 -0.740920047063738 0 0 -98.9579885582719 0 1 0 0.240181818181818 1 6.605 1 0 0 NA 11.5436962383934 6.605 1.70593354087003 -0.764833852175078 -0.458900311305047 1 60.14123907922 -0.229450155652524 0.212127817235691 NA NA NA NA NA NA NA NA NA NA 0 1.7705752768 1.49967003629734 0 NA 0 7.68 0 0 "sim1"
2008-02-12 "WHEAT" "WHEAT.Ble_Dur_1" 3 "Ble_Dur_1" "not yet" 383 410 "ROTATION_BLE" 0.01 0 0 310.481494325786 0 141.46902131097 169.012473014816 310.481494325786 0.00413975325767714 310.481494325786 0 68.3059287516729 0 4092.53284212693 4208.31359612547 168.227643094756 280 367065.359161411 0.176909088973482 6.17690908897348 5 "leafDevelopment" 2 169.864999946771 74.02625 200 0 14 1.25244037378905 0 10.7236052600097 332.489759409511 0 0 0 0 0 0 0 0 15.6 18.52 -0.71 20 0 600 1200 3200 0.22 0.6 0.3 0.1 1 160 0.008 0.0051 0.65 2.2 0 15 22 35 1 2.5 0.01 -5 0.1 30 118 0.02 1.8 0.4 14 "fComputeCoefPhotoperiodWheat" 0.17 0 -1 27.5 0 27.5 8 40 12 50 0.002 1000 30 0.4 0.3 0.5 5.8 0 NA 0 0 0 0 1 0.3 0 0.593666666666667 -8.63858314808723 -1.15365693751165 0 0 -115.780753998537 0 1 0.000472124976330868 0.323818181818182 1 8.905 0.77375 0.000268052596722595 0.00737144640987137 NA 11.5752163528609 8.905 1.7533225269292 -0.883306317322992 -0.529983790393795 1 56.9867081418476 -0.264991895196898 0.204114256888486 NA NA NA NA NA NA NA NA NA NA 0 1.83779296272 1.49967003629734 0 NA 0 7.488 0 0 "sim1"
2008-02-13 "WHEAT" "WHEAT.Ble_Dur_1" 3 "Ble_Dur_1" "not yet" 383 410 "ROTATION_BLE" 0.01 0 0 310.481494325786 0 141.46902131097 169.012473014816 310.481494325786 0.00413975325767714 310.481494325786 0 68.3059287516729 0 3961.1985735548 4092.53284212693 169.671359009342 280 374991.433000326 0.194853742585186 6.19485374258519 5 "leafDevelopment" 2 170.358477921093 74.4325 200 0 15 1.20970826165234 0 10.569391765796 332.489759409511 0 0 0 0 0 0 0 0 15.42 19.98 0.77 20 0 600 1200 3200 0.22 0.6 0.3 0.1 1 160 0.008 0.0051 0.65 2.2 0 15 22 35 1 2.5 0.01 -5 0.1 30 118 0.02 1.8 0.4 14 "fComputeCoefPhotoperiodWheat" 0.17 0 -1 27.5 0 27.5 8 40 12 50 0.002 1000 30 0.4 0.3 0.5 5.8 0 NA 0 0 0 0 1 0.3 0 0.691666666666667 -11.1085097970247 -1.50082546976664 0 0 -131.33426857213 0 1 0.0265051951674891 0.377272727272727 1 10.375 0.40625 0.0179446536117047 0.493477974321878 NA 11.607001874546 10.375 1.79452148164731 -0.986303704118271 -0.591782222470963 1 53.3738702022652 -0.295891111235481 0.196945606350383 NA NA NA NA NA NA NA NA NA NA 0 1.883544340128 1.49967003629734 0 NA 0 7.4016 0 0 "sim1"
2008-02-14 "WHEAT" "WHEAT.Ble_Dur_1" 3 "Ble_Dur_1" "not yet" 383 410 "ROTATION_BLE" 0.01 0 0 310.481494325786 0 141.46902131097 169.012473014816 310.481494325786 0.00413975325767714 310.481494325786 0 68.3059287516729 0 3814.82262970953 3961.1985735548 171.124946542616 280 383074.561994293 0.23721196095882 6.23721196095882 5 "leafDevelopment" 2 171.523328926367 74.4325 200 0 16 7.72970826165233 0 10.569391765796 332.489759409511 0 0 0 0 0 0 0 6.52 8.3 17.42 6.86 20 0 600 1200 3200 0.22 0.6 0.3 0.1 1 160 0.008 0.0051 0.65 2.2 0 15 22 35 1 2.5 0.01 -5 0.1 30 118 0.02 1.8 0.4 14 "fComputeCoefPhotoperiodWheat" 0.17 0 -1 27.5 0 27.5 8 40 12 50 0.002 1000 30 0.4 0.3 0.5 5.8 0 NA 0 0 0 0 1 0.3 0 0.809333333333333 -7.64628278230935 -1.91924768632263 0 0 -146.375943845272 0 1 0.0523992201275939 0.441454545454545 1 12.14 0 0.042358218373634 1.16485100527494 NA 11.6390420938645 12.14 1.83116242765972 -1.0779060691493 -0.646743641489578 1 49.4795900453544 -0.323371820744789 0 NA NA NA NA NA NA NA NA NA NA 0 1.03593585172 0 0 NA 0 3.984 6.52 0 "sim1"
2008-02-15 "WHEAT" "WHEAT.Ble_Dur_1" 3 "Ble_Dur_1" "not yet" 383 410 "ROTATION_BLE" 0.01 0 0 313.941583925786 0 142.50704819097 171.434535734816 313.941583925786 0.00413975325767714 310.481494325786 0 68.3059287516729 0 4045.05344175292 3814.82262970953 172.584841369469 280 391297.090995842 0.264275984316494 6.26427598431649 5 "leafDevelopment" 2 172.267589568704 75.05125 200 0 16 12.2872131899788 0 10.5924493638139 332.489759409511 0 0 0 0 0 0 0 4.79 5.16 11.96 7.09 20 0 600 1200 3200 0.22 0.6 0.3 0.1 1 160 0.008 0.0051 0.65 2.2 0 15 22 35 1 2.5 0.01 -5 0.1 30 118 0.02 1.8 0.4 14 "fComputeCoefPhotoperiodWheat" 0.17 0 -1 27.5 0 27.5 8 40 12 50 0.002 1000 30 0.4 0.3 0.5 5.8 0 NA 3.4600896 0 0 2.42206272 1 0.3 1.03802688 0.635 3.4600896 1.397 0 0 230.230812043387 0 1 0.0781376002452525 0.346363636363636 1 9.525 0.61875 0.0270640233576738 0.74426064233603 NA 11.6713265581973 9.525 1 1 1 1 79.4795900453544 1.32309282571986 0 NA NA NA NA NA NA NA NA NA NA 0 0.595430949168 0 0.0345827251243171 NA 0.174854748553403 2.4768 4.79 0 "sim1"
2008-02-16 "WHEAT" "WHEAT.Ble_Dur_1" 3 "Ble_Dur_1" "not yet" 383 410 "ROTATION_BLE" 0.01 0 0 318.408914485786 0 143.84724735897 174.561667126816 318.408914485786 0.00418588778567714 313.941583925786 0 69.0671484636729 0 4279.51951222396 4045.05344175292 174.052795253372 280 399670.879226951 0.298856665471949 6.29885666547195 5 "leafDevelopment" 2 173.218558300479 75.75875 200 0 16 11.0883243623743 0 11.9296510029061 332.489759409511 0 0 0 0 0 0 0 0.4 6.92 12.02 6.32 20 0 600 1200 3200 0.22 0.6 0.3 0.1 1 160 0.008 0.0051 0.65 2.2 0 15 22 35 1 2.5 0.01 -5 0.1 30 118 0.02 1.8 0.4 14 "fComputeCoefPhotoperiodWheat" 0.17 0 -1 27.5 0 27.5 8 40 12 50 0.002 1000 30 0.4 0.3 0.5 5.8 0 NA 4.46733056 0 0 3.127131392 1 0.3 1.340199168 0.611333333333333 4.46733056 1.34493333333333 0 0 234.46607047104 0 1 0.103704332799893 0.333454545454545 1 9.17 0.7075 0.0345806811554552 0.950968731775019 NA 11.703845071839 9.17 1 1 1 1 80.0618526215622 2.47647331967147 0 NA NA NA NA NA NA NA NA NA NA 0 0.79295619832 0 0.00266754487073934 NA 0.259019643673868 3.3216 0.4 0 "sim1"
2008-02-17 "WHEAT" "WHEAT.Ble_Dur_1" 3 "Ble_Dur_1" "not yet" 383 410 "ROTATION_BLE" 0.01 0 0 329.736003445786 0 147.24537404697 182.490629398816 329.736003445786 0.00424545219314381 318.408914485786 0 70.0499611868729 0 4518.87694160628 4279.51951222396 175.532459682014 280 408219.358847748 0.349105548354698 6.3491055483547 5 "leafDevelopment" 2 174.600402579754 76.0825 200 0 16 7.89849317444913 0 11.7375993448154 332.489759409511 0 0 0 0 0 0 0 0.02 15.03 18.08 3.33 20 0 600 1200 3200 0.22 0.6 0.3 0.1 1 160 0.008 0.0051 0.65 2.2 0 15 22 35 1 2.5 0.01 -5 0.1 30 118 0.02 1.8 0.4 14 "fComputeCoefPhotoperiodWheat" 0.17 0 -1 27.5 0 27.5 8 40 12 50 0.002 1000 30 0.4 0.3 0.5 5.8 0 NA 11.32708896 0 0 7.928962272 1 0.3 3.398126688 0.713666666666667 11.32708896 1.57006666666667 0 0 239.357429382319 0 1 0.129084005537186 0.389272727272727 1 10.705 0.32375 0.0502488828827484 1.38184427927558 NA 11.7365876951943 10.705 1 1 1 1 100 2.31844240784049 1.49967003629734 NA NA NA NA NA NA NA NA NA NA 0 1.83074901966 1.49967003629734 0 NA 1.90221280990875 7.2144 0.02 0 "sim1"
2008-02-18 "WHEAT" "WHEAT.Ble_Dur_1" 3 "Ble_Dur_1" "not yet" 383 410 "ROTATION_BLE" 0.01 0 0 331.019571445786 0 147.63044444697 183.389126998816 331.019571445786 0.00439648004594381 329.736003445786 0 72.5419207580729 0 4763.38150968365 4518.87694160628 177.024870317807 280 416951.664850512 0.40379836449299 6.40379836449299 5 "leafDevelopment" 2 176.104455023557 76.645 200 0 16 10.1276239119727 0 11.9007309068196 332.489759409511 0 0 0 0 0 0 0 2.42 1.87 10.78 8.72 20 0 600 1200 3200 0.22 0.6 0.3 0.1 1 160 0.008 0.0051 0.65 2.2 0 15 22 35 1 2.5 0.01 -5 0.1 30 118 0.02 1.8 0.4 14 "fComputeCoefPhotoperiodWheat" 0.17 0 -1 27.5 0 27.5 8 40 12 50 0.002 1000 30 0.4 0.3 0.5 5.8 0 NA 1.283568 0 0 0.8984976 1 0.3 0.3850704 0.65 1.283568 1.43 0 0 244.504568077378 0 1 0.154261789108005 0.354545454545455 1 9.75 0.5625 0.0546928161382926 1.50405244380305 NA 11.769544743263 9.75 1 1 1 1 100 1.49214467011508 0 NA NA NA NA NA NA NA NA NA NA 0 0.215476270988 0 0 NA 0.0277377004749679 0.8976 2.42 0 "sim1"
2008-02-19 "WHEAT" "WHEAT.Ble_Dur_1" 3 "Ble_Dur_1" "not yet" 383 410 "ROTATION_BLE" 0.01 0 0 337.786292725786 0 149.66046083097 188.125831894816 337.786292725786 0.00441359428594381 331.019571445786 0 72.8243057180729 0 5014.05619280712 4763.38150968365 178.535598195528 280 425904.332104921 0.482395984405275 6.48239598440527 5 "leafDevelopment" 2 178.265889571145 76.645 200 0 16 11.4579537522879 0 12.2914732622196 332.489759409511 0 0 0 0 0 0 0 2.39 7.97 16.08 8.04 20 0 600 1200 3200 0.22 0.6 0.3 0.1 1 160 0.008 0.0051 0.65 2.2 0 15 22 35 1 2.5 0.01 -5 0.1 30 118 0.02 1.8 0.4 14 "fComputeCoefPhotoperiodWheat" 0.17 0 -1 27.5 0 27.5 8 40 12 50 0.002 1000 30 0.4 0.3 0.5 5.8 0 NA 6.76672128 0 0 4.736704896 1 0.3 2.030016384 0.804 6.76672128 1.7688 0 0 250.67468312347 0 1 0.17922342848987 0.438545454545455 1 12.06 0 0.078597619912285 2.16143454758784 NA 11.8027067834558 12.06 1 1 1 1 100 2.07271140347287 0 NA NA NA NA NA NA NA NA NA NA 0 0.986921319032 0 0.011006635439348 NA 0.657921168911288 3.8256 2.39 0 "sim1"
2008-02-20 "WHEAT" "WHEAT.Ble_Dur_1" 3 "Ble_Dur_1" "not yet" 383 410 "ROTATION_BLE" 0.01 0 0 341.266446325786 0 150.70450691097 190.561939414816 341.266446325786 0.00450381723634381 337.786292725786 0 74.3129843996729 0 5271.06073222493 5014.05619280712 180.064820319 280 435083.065655557 0.561753111623867 6.56175311162387 5 "leafDevelopment" 2 180.448210569656 76.97 200 0 16 17.560776871959 0 13.4270883313072 332.489759409511 0 0 0 0 0 0 0 8.28 4.62 12.82 8.58 20 0 600 1200 3200 0.22 0.6 0.3 0.1 1 160 0.008 0.0051 0.65 2.2 0 15 22 35 1 2.5 0.01 -5 0.1 30 118 0.02 1.8 0.4 14 "fComputeCoefPhotoperiodWheat" 0.17 0 -1 27.5 0 27.5 8 40 12 50 0.002 1000 30 0.4 0.3 0.5 5.8 0 NA 3.4801536 0 0 2.43610752 1 0.3 1.04404608 0.713333333333333 3.4801536 1.56933333333333 0 0 257.004539417806 0 1 0.203955233505727 0.389090909090909 1 10.7 0.325 0.0793571272185918 2.18232099851127 NA 11.8360646327823 10.7 1 1 1 1 100 2.45094141604164 0 NA NA NA NA NA NA NA NA NA NA 0 0.548314441752 0 0.877603158957334 NA 0.16395865230029 2.2176 8.28 0 "sim1"
2008-02-21 "WHEAT" "WHEAT.Ble_Dur_1" 3 "Ble_Dur_1" "not yet" 383 410 "ROTATION_BLE" 0.01 0 0 345.634185109927 0 152.014828546212 193.619356563715 345.634185109927 0.00455021928434381 341.266446325786 0 75.0786181916729 0 5430.53358265556 5271.06073222493 181.61494120281 280 444507.339371442 0.651427792351318 6.65142779235132 5 "leafDevelopment" 2 182.914264289661 77.27125 200 0 16 15.0349365000304 0 16.3039387472748 332.489759409511 0 0 0 0 0 0 0 0.65 9.51 13.78 7.81 20 0 600 1200 3200 0.22 0.6 0.3 0.1 1 160 0.008 0.0051 0.65 2.2 0 15 22 35 1 2.5 0.01 -5 0.1 30 118 0.02 1.8 0.4 14 "fComputeCoefPhotoperiodWheat" 0.17 0 -1 27.5 0 27.5 8 40 12 50 0.002 1000 30 0.4 0.3 0.5 5.8 0 NA 4.36773878414151 0 0 3.05741714889905 1 0.3 1.31032163524245 0.719666666666667 4.36773878414151 0.956830262912177 0 0 159.472850430632 0 1 0.228444068550708 0.392545454545455 1 10.795 0.30125 0.0896746807274506 2.46605372000489 NA 11.869609354451 10.795 1 0.604339296125422 0.604339296125422 0.604339296125422 100 4.11496042920761 0 NA NA NA NA NA NA NA NA NA NA 0 1.136211974568 0 0.00701474793231734 NA 0.291975208058001 4.5648 0.65 0 "sim1"
